match,count
"RandomForestClassifier(n_estimators=200, oob_score=1, n_jobs=-1, random_state=50, max_features=""auto"", min_samples_leaf=5)",1
RandomForestClassifier(**classifier_pram_dic[rf_name]),1
"RandomForestClassifier(n_estimator, verbose=0,criterion=""entropy"")",1
RandomForestClassifier(n_estimators = estimators),1
"RandomForestClassifier(min_samples_leaf=5, random_state=2)",1
RandomForestClassifier(**config_clf),1
RandomForestClassifier(orange.Classifier),1
"RandomForestClassifier(n_jobs = workers, random_state = choosen_random_state, n_estimators = 196)",1
"RandomForestClassifier(rf_model, self.imputer)",1
"RandomForestClassifier(n_estimators=8, random_state=1)",1
RandomForestClassifier(n_estimators = pm.num_trees),1
"RandomForestClassifier(1, ""entropy"", None)",1
"RandomForestClassifier(criterion=c, n_estimators=t, min_samples_split=s)",1
"RandomForestClassifier(n_estimators=1000, max_depth=25)",1
RandomForestClassifier(n_estimators=2000),1
"RandomForestClassifier(n_estimators=nr_estimators_rf, n_jobs=n_cpu_jobs, random_state=random_state, verbose=verbosity)",1
"RandomForestClassifier(max_features=500,n_estimators=100, n_jobs=4)",1
"RandomForestClassifier(n_estimators=n_estimators, class_weight='balanced')",1
"RandomForestClassifier(n_estimators=300,random_state=100,max_depth=15,max_features=None,n_jobs=-1)",1
RandomForestClassifier(n_jobs=num_jobs),1
"RandomForestClassifier(criterion=""entropy"", n_estimators=50, min_samples_split=3, max_depth=6)",1
"RandomForestClassifier(n_estimators=20, compute_importances=True)",1
RandomForestClassifier(max_features='sqrt'),1
RandomForestClassifier(n_estimators = 4),1
"RandomForestClassifier(n_estimators = 700, n_jobs = -1)",1
"RandomForestClassifier(random_state=241, n_estimators=min_log_loss_iter)",1
"RandomForestClassifier(n_estimators = 50, n_jobs=-1, max_features=1., min_samples_leaf = 5, max_depth = 5)",1
"RandomForestClassifier(n_estimators = 100, n_jobs=10)",1
RandomForestClassifier(n=t),1
"RandomForestClassifier(n_estimators=1000, random_state=0)",1
"RandomForestClassifier(n_estimators=100, random_state=randomseedcounter)",1
"RandomForestClassifier(n_estimators=400,max_depth=15,n_jobs=4,verbose=True)",1
"RandomForestClassifier(n_estimators=estimator_param, n_jobs=-1, random_state=0)",1
"RandomForestClassifier(n_estimators=80, n_jobs=1)",1
"RandomForestClassifier(n_estimators = 500, random_state = 2543, max_features = None, n_jobs = -1)",1
RandomForestClassifier( n_estimators = 256 ),1
"RandomForestClassifier(n_estimators=1001,n_jobs=nj)",1
"RandomForestClassifier(n_estimators = self.n_estimators, random_state = RANDOM_STATE, n_jobs = -1)",1
RandomForestClassifier(n_estimators=mp.random_forest_estimators),1
"RandomForestClassifier(n_estimators=1000, oob_score=True, max_depth=5)",1
"RandomForestClassifier(verbose=1, n_estimators=500)",1
"RandomForestClassifier(n_estimators = pm.num_trees, n_jobs = pm.n_jobs)",1
"RandomForestClassifier(bootstrap=False, max_features=0.4, min_samples_leaf=1, min_samples_split=9)",1
RandomForestClassifier(n_estimators=int(len(MetricEntry.metrics),1
"RandomForestClassifier(n_estimators=25,random_state=0)",1
"RandomForestClassifier(n_estimators=self._settings.get('trees', 10)",1
"RandomForestClassifier(n_Forests=100, n_TreesInForest=300)",1
"RandomForestClassifier(n_estimators=100, min_samples_split=2)",1
"RandomForestClassifier(max_features=1, n_estimators=self.n_estimators, min_samples_split=10, criterion='gini', n_jobs=-1)",1
RandomForestClassifier(random_state =88),1
RandomForestClassifier(random_state=self.rng),1
"RandomForestClassifier(n_estimators=10, random_state=123)",1
"RandomForestClassifier(n_estimators=12, random_state = 1960)",1
"RandomForestClassifier(n_estimators = n_estimators, criterion=criterion, max_features = max_features, max_depth = max_depth, bootstrap=bootstrap)",1
"RandomForestClassifier(n_estimators=64,bootstrap=False,min_samples_split=256,max_features=20,n_jobs=16)",1
"RandomForestClassifier(max_features=.33, n_jobs=-1, random_state=rand)",1
"RandomForestClassifier(n_estimators=100, max_features='auto', random_state=42, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=treeCount, random_state=(roc_iterator+1)",1
"RandomForestClassifier(n_estimators=20, max_depth=None,min_samples_split=1, random_state=0)",1
"RandomForestClassifier(n_estimators=200, max_depth=None, min_samples_split=1, random_state=0)",1
"RandomForestClassifier(n_jobs=-1, n_estimators=300, max_features=None)",1
RandomForestClassifier(n_estimators=e),1
"RandomForestClassifier(n_estimators=100, random_state=random_seed)",1
"RandomForestClassifier(numTrees=100,maxDepth=12,maxBins=32,maxMemoryInMB=512,seed=1)",1
"RandomForestClassifier(n_estimators=550,min_samples_split=1)",1
"RandomForestClassifier(n_estimators=100, max_depth=None, min_samples_split=1, random_state=0, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=10000, criterion='entropy')",1
"RandomForestClassifier(n_estimators = n_estimators, bootstrap = bootstrap)",1
"RandomForestClassifier(n_estimators=10, max_depth=1)",1
"RandomForestClassifier(verbose = False, n_jobs = -1)",1
RandomForestClassifier(n_estimators=10000),1
RandomForestClassifier(selectedFeatures=selectedFeatures),1
"RandomForestClassifier(n_estimators=500, max_features=min(49, len(result1.columns)",1
"RandomForestClassifier(n_estimators=self.num_tree, bootstrap=False, max_depth=self.max_depth, n_jobs=3, random_state=self.random_state, verbose=0)",1
"RandomForestClassifier(n_estimators=100,verbose=1 )",1
"RandomForestClassifier(n_jobs=-1, class_weight={1:2})",1
"RandomForestClassifier(n_estimators=numTrees, max_depth=None, min_samples_split=2, random_state=0)",1
"RandomForestClassifier(n_estimators=estimator, max_features=feature, random_state=0)",1
"RandomForestClassifier(min_impurity_split=0.1, n_jobs = -1, max_depth=15)",1
"RandomForestClassifier(min_samples_split=50, min_samples_leaf=200)",1
"RandomForestClassifier(n_estimators=300, n_jobs=4)",1
RandomForestClassifier(random_state=random_seed),1
"RandomForestClassifier(n_estimators=n_estimators, max_depth=None, min_samples_split=1, random_state=0)",1
RandomForestClassifier(verbose=1),1
RandomForestClassifier(max_depth=max_depth),1
"RandomForestClassifier(max_depth=10, n_estimators=10)",1
"RandomForestClassifier(max_depth=5, n_estimators=10, max_features=1, n_jobs=2)",1
"RandomForestClassifier(n_estimators = 10, criterion='gini')",1
RandomForestClassifier(method.Method),1
"RandomForestClassifier(n_estimators=200, max_depth=4)",1
"RandomForestClassifier(n_jobs=-1, n_estimators=200, min_samples_split=12, max_features=None)",1
"RandomForestClassifier(n_estimators=100, random_state=1234, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=rf_n_estimators, max_features=best_params[dataset_name][method_name]['rf_max_features'], random_state=random_state)",1
"RandomForestClassifier(n_estimators=100,max_features=17)",1
"RandomForestClassifier(n_jobs=cpus, max_depth=10, min_samples_split=100)",1
RandomForestClassifier(n_estimators=Ntrees),1
"RandomForestClassifier(n_estimators=self.numTrees, max_features=self.maxFeatures, criterion=self.criterion, max_depth=self.maxDepth, min_samples_split=self.minSplit, random_state=21)",1
"RandomForestClassifier(n_estimators=400,random_state=100,max_depth=10,max_features=None,n_jobs=-1)",1
"RandomForestClassifier(n_estimators=200, criterion='entropy')",1
"RandomForestClassifier(n_estimators=50, max_depth=4)",1
"RandomForestClassifier(n_estimators = 10, n_jobs = -1)",1
"RandomForestClassifier(n_estimators=nr_of_trees, max_depth=depth)",1
"RandomForestClassifier(n_jobs=4,n_estimators=17)",1
RandomForestClassifier(n_jobs=4),1
"RandomForestClassifier(max_depth=hyper_parameter, n_estimators=10, max_features=1)",1
RandomForestClassifier(k=128),1
"RandomForestClassifier(n_estimators=400, max_depth=10, min_samples_leaf=20, n_jobs=12, random_state=42)",1
"RandomForestClassifier(n_estimators=10, max_features=""sqrt"")",1
"RandomForestClassifier(max_depth=5, n_estimators=100, max_features=1)",1
RandomForestClassifier(random_state=2),1
"RandomForestClassifier(n_estimators=250, random_state=0)",1
"RandomForestClassifier(n_estimators=10, n_jobs=-1)",1
"RandomForestClassifier(n_jobs=-1, oob_score=True, max_depth=5)",1
"RandomForestClassifier(n_estimators=300, max_features=0.5, max_depth=4, oob_score=True, n_jobs=-1, random_state=0, class_weight='auto')",1
"RandomForestClassifier(n_estimators=n_estimators, random_state=30)",1
RandomForestClassifier(128),1
"RandomForestClassifier(n_estimators=1000, max_depth=15, min_samples_leaf=20, n_jobs=16, random_state=42)",1
RandomForestClassifier(max_depth=md),1
"RandomForestClassifier(n_estimators=20, n_jobs=2)",1
"RandomForestClassifier(n_estimators = n_est,random_state=93758)",1
"RandomForestClassifier(transitionClassifierPath, transitionClassifierFilename)",1
"RandomForestClassifier(n_estimators=self.__n_TreesInForest, n_jobs=2, verbose=0, class_weight='auto')",1
"RandomForestClassifier(n_jobs=40, n_estimators=200)",1
RandomForestClassifier(random_state = 1),1
RandomForestClassifier(n_estimators=ntrees),1
RandomForestClassifier(**rf_params),1
RandomForestClassifier(n_jobs = -1),1
"RandomForestClassifier(n_estimators=1000, max_depth=5)",1
"RandomForestClassifier(n_estimators=40, max_depth=None,min_samples_split=1, random_state=0)",1
"RandomForestClassifier(n_estimators=n_estimators, criterion=criterion)",1
"RandomForestClassifier(n_estimators=300, min_samples_split=1, max_features=0.5, bootstrap=False, n_jobs=-1, random_state=0)",1
"RandomForestClassifier(n_jobs=self.n_cores, n_estimators= self.ntrees, oob_score=True, bootstrap=True)",1
RandomForestClassifier(**classi_params),1
"RandomForestClassifier(n_estimators=100, random_state=0, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=5*nfeatures,n_jobs=self.nthreads,max_depth=10)",1
"RandomForestClassifier(n_estimators=100, max_depth=4, min_samples_split=2, random_state=0)",1
RandomForestClassifier(n_estimators=model_param['n_estimators']),1
"RandomForestClassifier(n_jobs=-1, n_estimators=400, max_features=None)",1
"RandomForestClassifier(n_estimators=1500, max_depth=2, max_features=4)",1
"RandomForestClassifier(n_estimators=n_estimators, class_weight = 'balanced')",1
"RandomForestClassifier(n_estimators=450,class_weight='balanced',min_samples_split=4)",1
"RandomForestClassifier(n_estimators=500,max_depth=None,min_samples_leaf=1,n_jobs=4,criterion='gini', max_features=20)",1
"RandomForestClassifier( n_estimators = 1000 , oob_score=True , random_state=1)",1
"RandomForestClassifier(n_estimators=150, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=100, n_jobs=3, random_state=random_state)",1
"RandomForestClassifier(n_estimators=100,max_depth=5,max_features=1.0)",1
"RandomForestClassifier(n_estimators=250,max_depth=None,min_samples_leaf=5,n_jobs=1,criterion='entropy', max_features=5,oob_score=False)",1
"RandomForestClassifier(n_estimators=self.config.hid_layer_units_baseline, n_jobs=-1, random_state=42, oob_score=True, verbose=1)",1
RandomForestClassifier(dt.DecisionTreeClassifier),1
RandomForestClassifier(n_estimators),1
"RandomForestClassifier(random_state = self.ran_stat, n_estimators = self.n_trees, n_jobs=self.n_jobs)",1
"RandomForestClassifier(classifiers = classifiers, name=self.name, domain=examples.domain, classVar=examples.domain.classVar)",1
"RandomForestClassifier(max_depth=6, n_estimators=10, max_features=5)",1
"RandomForestClassifier(n_jobs=2, n_estimators = 1000)",1
"RandomForestClassifier(n_estimators=100, max_depth=5, n_jobs=-1)",1
"RandomForestClassifier(max_depth=10, n_estimators=100)",1
RandomForestClassifier(n_estimators=int(SILLY_NUMBER*1.5),1
"RandomForestClassifier(n_estimators = 128, class_weight = 'balanced_subsample')",1
"RandomForestClassifier(min_samples_split = 16, n_estimators = 300)",1
"RandomForestClassifier(n_estimators=1000, n_jobs=-1, compute_importances=True, oob_score=True)",1
"RandomForestClassifier(n_estimators=n_estimators, n_jobs=-1)",1
"RandomForestClassifier(max_features=mtry, n_estimators=ntrees,max_depth=max_depth,min_samples_split=2, random_state=0, n_jobs=-1, bootstrap=False)",1
RandomForestClassifier(max_depth = max_depth),1
"RandomForestClassifier(criterion='entropy', n_estimators=25, max_depth = 10)",1
"RandomForestClassifier(n_estimators=64,max_depth=None,min_samples_split=16, random_state=0)",1
"RandomForestClassifier(n_estimators=100, verbose=2, n_jobs=1, min_samples_split=1, random_state=1, compute_importances=True)",1
"RandomForestClassifier(n_jobs=-1,min_samples_split= 2, max_features= 0.4, min_samples_leaf= 2, n_estimators= 20, max_depth= 8)",1
"RandomForestClassifier(n_estimators=12,n_jobs=2,verbose=2)",1
RandomForestClassifier(Module),1
"RandomForestClassifier(n_estimators=200,  n_jobs=4)",1
"RandomForestClassifier(n_estimators = 200, max_features = k)",1
RandomForestClassifier(Stats),1
"RandomForestClassifier(n_estimators=1, max_features=min(64, len(result2.columns)",1
"RandomForestClassifier(n_jobs = -1, verbose = 2, n_estimators = 7000, random_state=42)",1
"RandomForestClassifier(n_estimators = n, bootstrap = True, oob_score = True)",1
"RandomForestClassifier(n_estimators = 200, max_depth = 100)",1
"RandomForestClassifier(max_depth=None, min_samples_split=1, max_features=7)",1
"RandomForestClassifier(max_depth=50, n_estimators=40, random_state=42, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=50, verbose=2, compute_importances=True, n_jobs=5)",1
"RandomForestClassifier(n_estimators=500, n_jobs = -1, verbose = 1, class_weight = 'auto')",1
"RandomForestClassifier(n_estimators=30, max_depth=5)",1
"RandomForestClassifier(n_estimators=10, bootstrap=False, max_depth=10, n_jobs=3, random_state=None, verbose=0)",1
RandomForestClassifier(**clf_args_),1
"RandomForestClassifier(n_estimators=300, n_jobs=-1, random_state=i)",1
"RandomForestClassifier(n_estimators=30, max_depth=10, oob_score=True, random_state=0)",1
"RandomForestClassifier(n_estimators=400, max_depth=10, max_features='sqrt', bootstrap = True, n_jobs=-1, random_state=0)",1
"RandomForestClassifier(n_estimators=20, oob_score=True, n_jobs=2)",1
"RandomForestClassifier(n_estimators = 500, random_state = 2543)",1
"RandomForestClassifier(n_estimators = 500, max_features = 50, max_depth=None)",1
"RandomForestClassifier(random_state=1, n_estimators=10, n_jobs=1)",1
"RandomForestClassifier(random_state=0, class_weight=param.class_weight)",1
"RandomForestClassifier(criterion='entropy', random_state=RandomState(seed)",1
RandomForestClassifier(classifarg.number_of_trees),1
"RandomForestClassifier(random_state=1, verbose=VERBOSE)",1
"RandomForestClassifier(n_estimators=123, random_state=42)",1
"RandomForestClassifier(n_estimators=n_tree, **kwargs)",1
"RandomForestClassifier(n_estimators = n_estimators, max_depth = max_depth, max_features= max_features, min_samples_split = min_samples_split, n_jobs=n_jobs)",1
"RandomForestClassifier(n_estimators=500,n_jobs=1,verbose=10)",1
"RandomForestClassifier(n_estimators=RF_size, oob_score=True, n_jobs= -1, compute_importances = True, min_samples_split=1)",1
"RandomForestClassifier(n_estimators = n_estimators/2, bootstrap = False)",1
RandomForestClassifier(n_estimators=2),1
"RandomForestClassifier(n_estimators=1500, n_jobs=3)",1
"RandomForestClassifier(n_estimators = 10, max_depth=16, oob_score=True, n_jobs=3)",1
"RandomForestClassifier(n_estimators = 500, random_state = 1104)",1
"RandomForestClassifier(verbose=False,n_jobs=7)",1
"RandomForestClassifier(n_estimators=10000, random_state=0, n_jobs=-1)",1
"RandomForestClassifier(n_estimators = 1000, n_jobs=-1, verbose=2)",1
"RandomForestClassifier(n_estimators=1000, max_features=None, max_depth=100, class_weight=""auto"")",1
RandomForestClassifier(sklearn.ensemble.RandomForestClassifier),1
"RandomForestClassifier(n_estimators=100,n_jobs=-1)",1
"RandomForestClassifier(n_estimators = 1024, criterion='entropy', n_jobs = -1)",1
"RandomForestClassifier(n_estimators=30, compute_importances=True, n_jobs=4, bootstrap=True, random_state=0, max_features=10)",1
"RandomForestClassifier(n_estimators=self.Nestimators, oob_score=True)",1
"RandomForestClassifier(n_estimators=20,max_features=""sqrt"")",1
"RandomForestClassifier(n_estimators=n_estimators, max_features=max_features, random_state=random_state)",1
"RandomForestClassifier(n_estimators=100, min_samples_split=0.02, class_weight='balanced')",1
RandomForestClassifier(n_estimators=5000),1
"RandomForestClassifier(n_estimators=100, max_depth=depth, n_jobs=-1)",1
RandomForestClassifier(random_state=i),1
RandomForestClassifier(StreamingForestClassifier),1
"RandomForestClassifier(n_jobs=-1, n_estimators=n_estimators)",1
"RandomForestClassifier(n_estimators=5, class_weight=""balanced"", oob_score=False)",1
"RandomForestClassifier(n_jobs=-1, n_estimators=800)",1
RandomForestClassifier(n_estimators = 40),1
"RandomForestClassifier(n_estimators=10, n_jobs=7)",1
"RandomForestClassifier(n_estimators=30,random_state=prng)",1
"RandomForestClassifier(n_estimators = 150, min_samples_split = 2, n_jobs = -1)",1
RandomForestClassifier(n_estimators=rf_n_estimators),1
"RandomForestClassifier(n_jobs=5,n_estimators=100)",1
"RandomForestClassifier(n_estimators=1000, random_state=1, class_weight='balanced_subsample')",1
"RandomForestClassifier(n_estimators=n_trees, n_jobs=5, max_depth=None, min_samples_split=1, random_state=0, )",1
"RandomForestClassifier(max_depth=max_depth, min_samples_split=min_sample)",1
RandomForestClassifier(AbstractZnormClassifier),1
"RandomForestClassifier(n_estimators=5, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=NEST, criterion=CRIT)",1
"RandomForestClassifier(n_estimators=250,max_depth=None,min_samples_leaf=1,n_jobs=1,criterion='gini', max_features=100)",1
"RandomForestClassifier(n_estimators=200,max_features=""auto"",max_depth=8,min_samples_split=10,min_samples_leaf=2,n_jobs=2)",1
"RandomForestClassifier(n_estimators=100, max_depth=100, min_samples_split=2, min_samples_leaf=1, n_jobs=4)",1
"RandomForestClassifier(random_state=0, n_estimators=240, class_weight='auto')",1
"RandomForestClassifier(n_estimators=80, max_features='auto')",1
RandomForestClassifier(min_samples_split=len(self.x),1
RandomForestClassifier(**classif_base.get_params(),1
"RandomForestClassifier(n_estimators=10, max_features=30)",1
"RandomForestClassifier(n_estimators=100, n_jobs=10,)",1
"RandomForestClassifier(n_estimators=num_trees, max_features=max_features)",1
RandomForestClassifier(**clf.get('config'),1
"RandomForestClassifier(n_estimators=200, max_depth=10)",1
"RandomForestClassifier(25, criterion=""entropy"")",1
"RandomForestClassifier(n_estimators=100,oob_score = True, max_features = ""auto"",random_state=10,min_samples_split=2, min_samples_leaf=2)",1
"RandomForestClassifier(oob_score=True, n_estimators=500, n_jobs=8, max_depth=25)",1
"RandomForestClassifier(n_estimators=40, max_features=15)",1
"RandomForestClassifier(n_estimators=750, max_depth=15, min_samples_leaf=20, n_jobs=12, random_state=42)",1
"RandomForestClassifier(max_depth=None, random_state=0, min_samples_split=1,max_features=38)",1
RandomForestClassifier(n_estimators=700),1
"RandomForestClassifier(n_jobs=-1, max_depth=max_depth, n_estimators=n_estimators)",1
"RandomForestClassifier(n_estimators=500, criterion='gini', random_state=n, n_jobs=2)",1
"RandomForestClassifier(labelCol=""indexedLabel"", numTrees=3, maxDepth=4)",1
"RandomForestClassifier(max_depth=None, min_samples_split=1, random_state=42)",1
"RandomForestClassifier(n_estimators=1000, n_jobs = -1, verbose = 0, class_weight = 'auto', min_samples_leaf=20)",1
"RandomForestClassifier(n_estimators=100, criterion=""gini"", max_features=None, verbose=0, n_jobs=-1)",1
"RandomForestClassifier(max_depth=5, n_estimators=10)",1
"RandomForestClassifier(n_estimators=2500, n_jobs=15,criterion=""entropy"",max_features='log2',random_state=150,max_depth=600,min_samples_split=163)",1
"RandomForestClassifier(n_estimators=750, max_depth=15, min_samples_leaf=25, n_jobs=12, random_state=42)",1
"RandomForestClassifier(criterion='entropy',n_estimators = 10,random_state = 1,n_jobs = 2)",1
"RandomForestClassifier(criterion='entropy', random_state = 1, n_jobs=2)",1
"RandomForestClassifier(n_estimators=200, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=500, max_features=None)",1
"RandomForestClassifier(random_state = 2, n_jobs = -1)",1
"RandomForestClassifier(n_estimators=500, oob_score=True)",1
"RandomForestClassifier(class_weight='auto',n_jobs=self.processes)",1
"RandomForestClassifier(n_estimators =  250 , max_depth= None,verbose=1)",1
"RandomForestClassifier(oob_score=True, n_jobs=jobs)",1
"RandomForestClassifier(n_estimators=500, n_jobs=njobs)",1
RandomForestClassifier(random_state=5),1
"RandomForestClassifier(n_estimators = 500, n_jobs = 1, max_features=""sqrt"", max_depth=None, min_samples_split=1)",1
"RandomForestClassifier(n_estimators = 1000, random_state = 2543, max_features = None)",1
"RandomForestClassifier(n_estimators=n_estimators,max_depth=max_depth)",1
RandomForestClassifier(n_estimators=13),1
"RandomForestClassifier(n_Forests=200, n_TreesInForest=300)",1
"RandomForestClassifier(n_estimators=20, oob_score=1, n_jobs=-1, random_state=50, max_features=""auto"", min_samples_leaf=5)",1
"RandomForestClassifier(n_estimators = 200, n_jobs = -1)",1
"RandomForestClassifier(100,oob_score=True)",1
"RandomForestClassifier(n_jobs=-1,max_features= 'sqrt' ,n_estimators=50, oob_score = True)",1
"RandomForestClassifier(n_estimators=5000, min_samples_split=1)",1
"RandomForestClassifier(n_estimators=100, max_features=""sqrt"", n_jobs=-1)",1
"RandomForestClassifier(n_estimators=20, random_state = random_state)",1
"RandomForestClassifier(n_estimators = 50, max_features = 6)",1
"RandomForestClassifier(class_weight={False:1, True:2}, n_jobs=-1)",1
"RandomForestClassifier(max_depth=10, n_estimators=10, max_features=1)",1
"RandomForestClassifier(n_estimators=20, min_samples_split=5)",1
"RandomForestClassifier(criterion='entropy', n_estimators=10, random_state=1, n_jobs=4)",1
"RandomForestClassifier(max_depth=16,n_estimators=1024)",1
"RandomForestClassifier(max_features = 200, n_estimators = 15000, n_jobs = -1)",1
"RandomForestClassifier(n_estimators=5,min_samples_leaf=150)",1
"RandomForestClassifier(n_estimators=num_estimators, max_depth=None, min_samples_split=2, random_state=0)",1
"RandomForestClassifier(n_estimators=60, random_state=Lnum, n_jobs=1)",1
"RandomForestClassifier(n_estimators=100, max_features=10)",1
"RandomForestClassifier(n_estimators=30, max_depth=None, min_samples_split=1, random_state=0)",1
"RandomForestClassifier(max_depth=None, n_estimators=5, max_features=5, criterion=""gini"")",1
"RandomForestClassifier(n_estimators={n_estimators}, criterion='{criterion}', max_depth={max_depth}, min_samples_split={min_samples_split}, min_samples_leaf={min_samples_leaf}, min_weight_fraction_leaf={min_weight_fraction_leaf}, max_features='auto', max_leaf_nodes={max_leaf_nodes}, min_impurity_split={min_impurity_split}, bootstrap={bootstrap}, oob_score={oob_score}, n_jobs=1, verbose=0, warm_start=False, class_weight={class_weight}, random_state=R_SEED)",1
"RandomForestClassifier(max_depth = max_depth, min_samples_split = min_samples_split, n_estimators = 100, random_state = 1)",1
"RandomForestClassifier(n_estimators = 2000, max_features=2)",1
"RandomForestClassifier(max_depth=16,n_estimators=256, oob_score=True)",1
"RandomForestClassifier(n_estimators=1000, max_depth=15, n_jobs=args.njobs)",1
"RandomForestClassifier(n_estimators=30,random_state=123,verbose=3)",1
"RandomForestClassifier(n_estimators=15, random_state=0, n_jobs=-1)",1
"RandomForestClassifier(n_jobs=-1, n_estimators=50,max_depth=16)",1
"RandomForestClassifier(n_estimators = n_estimators,max_depth = length)",1
"RandomForestClassifier(n_estimators=500, n_jobs=2)",1
"RandomForestClassifier(n_estimators=n_estimators,max_features=max_features,max_depth = max_depth)",1
RandomForestClassifier(random_seed=1),1
"RandomForestClassifier(n_estimators=n_estimators, criterion=criterion, max_features=int(np.sqrt(len(self.dataframe.columns)",1
"RandomForestClassifier(n_estimators = 10, n_jobs = 16)",1
RandomForestClassifier(n_estimators=95),1
"RandomForestClassifier(n_estimators=25, min_samples_split=2)",1
RandomForestClassifier(random_state=10),1
"RandomForestClassifier(n_estimators=100, verbose=2, compute_importances=True, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=n_estimators, random_state=42)",1
"RandomForestClassifier(n_estimators=100,n_jobs=5)",1
RandomForestClassifier(**job),1
"RandomForestClassifier(n_jobs=-1, verbose=42, n_estimators=100)",1
"RandomForestClassifier(n_estimators=estimators, criterion=criterion, max_depth=maxdepth)",1
RandomForestClassifier(min_samples_split=len(X),1
"RandomForestClassifier(n_estimators=200, min_samples_split=9)",1
"RandomForestClassifier(n_estimators=256,n_jobs=2)",1
"RandomForestClassifier(n_estimators=num_estimators, random_state=0)",1
"RandomForestClassifier(n_estimators=256,)",1
"RandomForestClassifier(n_estimators = 400,n_jobs=4)",1
"RandomForestClassifier(n_jobs=-1, n_estimators=100)",1
"RandomForestClassifier("" + model_params + "")",1
"RandomForestClassifier(n_estimators = 30, max_depth = 10, oob_score = True, random_state = 0)",1
"RandomForestClassifier(criterion=""gini"", n_estimators=1000)",1
"RandomForestClassifier(max_depth=140, n_estimators=1800, n_jobs=-1, random_state=0, verbose=0, warm_start=True)",1
"RandomForestClassifier(n_jobs=4, n_estimators=400, max_depth=22)",1
"RandomForestClassifier(n_estimators=51,random_state=1)",1
"RandomForestClassifier(n_estimators = 10000,random_state = 0,n_jobs = -1)",1
"RandomForestClassifier(n_estimators = 100, n_jobs=4)",1
"RandomForestClassifier(numTrees=60, seed=1111, maxDepth=15, labelCol=""Response"", featuresCol=""features"")",1
"RandomForestClassifier(n_jobs=4, n_estimators=opts.numtrees, oob_score=True)",1
"RandomForestClassifier(n_estimators=100, max_features=""log2"")",1
"RandomForestClassifier(n_estimators = 2, n_jobs = 4)",1
"RandomForestClassifier(n_estimators=1000,criterion='entropy',min_samples_leaf=8,random_state=1,n_jobs=5)",1
"RandomForestClassifier(n_estimators=60, verbose=2, compute_importances=True, n_jobs=-1)",1
RandomForestClassifier(n_estimators=91),1
"RandomForestClassifier(n_estimators = 100, max_depth=10)",1
"RandomForestClassifier(n_estimators=1999, max_features='sqrt', max_depth=None, min_samples_split=9, compute_importances=True, random_state=SEED)",1
"RandomForestClassifier(criterion = 'entropy', n_estimators = 50)",1
"RandomForestClassifier(n_estimators=8, criterion='entropy', max_depth=None, min_samples_split=6, min_samples_leaf=7, max_features=None, bootstrap=True, oob_score=False, n_jobs=-1, random_state=None, verbose=3, min_density=None, compute_importances=None)",1
"RandomForestClassifier(n_estimators=50, random_state=1)",1
"RandomForestClassifier(n_estimators=150, max_features=20)",1
"RandomForestClassifier(n_estimators=500, criterion='gini', random_state=0)",1
"RandomForestClassifier(n_estimators=50, random_state=123)",1
"RandomForestClassifier(n_estimators=2000, oob_score = True)",1
RandomForestClassifier(**args),1
"RandomForestClassifier(n_estimators=50, criterion = 'gini', random_state=1)",1
"RandomForestClassifier(n_estimators=2000,min_samples_split=32,oob_score=True)",1
"RandomForestClassifier(n_jobs=n_cores, n_estimators= ntrees, oob_score=True, bootstrap=True, class_weight=rf_weights)",1
"RandomForestClassifier(10, oob_score=True, n_jobs=-1)",1
"RandomForestClassifier(n_estimators=100, criterion='gini', max_depth=None, min_samples_split=2, min_samples_leaf=1, min_weight_fraction_leaf=0.0, max_features='auto', max_leaf_nodes=None, min_impurity_split=1e-07, bootstrap=True, oob_score=False, n_jobs=1, random_state=None, verbose=0, warm_start=False, class_weight=None)",1
"RandomForestClassifier(CLASS_ID, ATS, train, 15, 7, 5, domain=domain)",1
RandomForestClassifier(Sklearn),1
"RandomForestClassifier(max_depth=5, n_estimators=10, max_features=1, n_jobs=self.parallel_jobs)",1
"RandomForestClassifier(n_estimators=30, random_state=32)",1
"RandomForestClassifier(n_estimators = 100, n_jobs = 2)",1
"RandomForestClassifier(n_estimators=10, criterion='gini')",1
RandomForestClassifier(n_jobs=options.n_jobs),1
"RandomForestClassifier(n_estimators=500, max_features=""auto"",min_samples_leaf=min_samples_leaf,oob_score=True)",1
"RandomForestClassifier(n_estimators = n_estimators, criterion = criterion)",1
"RandomForestClassifier(n_estimators=34, max_features=max_features, criterion='gini', max_depth=5)",1
RandomForestClassifier(n_estimators = 1),1
"RandomForestClassifier(max_features=2, max_depth=2)",1
RandomForestClassifier(n_estimators=66),1
